event_id,user_id,event_name,event_date,channel,user_type
2227,913,signup,2024-02-12,organic,mobile
3193,1322,signup,2024-04-06,organic,mobile
7527,3118,activation,2024-04-04,email,mobile
2898,1192,signup,2024-01-06,organic,mobile
6613,2739,activation,2024-03-28,social,mobile
6630,2747,signup,2024-01-30,referral,mobile
7450,3091,activation,2024-02-05,paid_search,mobile
857,338,signup,2024-04-02,referral,desktop
1622,660,activation,2024-01-25,referral,mobile
179,77,purchase,2024-03-19,email,desktop
567,226,signup,2024-02-11,paid_search,mobile
1743,706,signup,2024-04-30,organic,mobile
4314,1793,activation,2024-01-18,social,desktop
3759,1555,signup,2024-04-06,paid_search,mobile
4124,1714,signup,2024-03-22,email,desktop
8997,3722,activation,2024-03-31,social,desktop
9627,3981,signup,2024-01-06,social,mobile
2425,1000,activation,2024-02-10,social,mobile
820,320,purchase,2024-04-14,organic,desktop
8447,3500,purchase,2024-02-07,referral,desktop
9583,3961,activation,2024-02-25,email,desktop
6609,2738,signup,2024-04-11,organic,desktop
392,155,activation,2024-04-10,referral,desktop
6492,2690,purchase,2024-02-18,social,mobile
2252,923,activation,2024-03-11,paid_search,mobile
6102,2530,activation,2024-02-09,paid_search,desktop
4691,1948,signup,2024-02-09,organic,mobile
12,6,signup,2024-03-09,social,mobile
8772,3630,signup,2024-01-29,organic,mobile
2959,1220,signup,2024-03-26,paid_search,desktop
4116,1710,purchase,2024-01-29,paid_search,mobile
316,126,signup,2024-01-13,paid_search,desktop
3690,1525,signup,2024-01-29,email,mobile
2555,1053,signup,2024-03-17,email,desktop
2538,1045,activation,2024-02-26,social,mobile
19,9,purchase,2024-04-24,email,mobile
8233,3414,signup,2024-04-04,social,mobile
8494,3521,signup,2024-04-14,email,mobile
3645,1507,signup,2024-02-17,organic,desktop
9635,3984,activation,2024-01-17,referral,desktop
7996,3315,signup,2024-03-23,organic,mobile
2580,1062,purchase,2024-02-09,paid_search,mobile
7601,3148,activation,2024-02-25,paid_search,mobile
1897,775,purchase,2024-03-30,social,desktop
5767,2399,signup,2024-03-24,email,mobile
5714,2378,signup,2024-02-13,referral,mobile
704,277,activation,2024-04-24,email,mobile
2801,1152,activation,2024-03-09,organic,desktop
80,36,purchase,2024-02-09,email,desktop
2557,1054,signup,2024-02-11,email,desktop
849,333,purchase,2024-03-23,organic,mobile
8387,3477,purchase,2024-03-18,referral,desktop
7706,3191,activation,2024-03-23,organic,mobile
7004,2901,signup,2024-04-26,email,mobile
7028,2912,signup,2024-02-21,social,mobile
909,359,activation,2024-03-09,social,mobile
850,334,signup,2024-01-14,paid_search,mobile
8510,3528,activation,2024-02-19,paid_search,mobile
572,227,activation,2024-04-22,organic,desktop
8449,3502,signup,2024-04-13,paid_search,mobile
1623,661,signup,2024-01-24,paid_search,mobile
9472,3918,signup,2024-03-09,referral,mobile
2302,943,purchase,2024-04-06,paid_search,mobile
644,251,activation,2024-04-23,paid_search,mobile
2145,881,signup,2024-03-24,organic,mobile
1806,732,signup,2024-03-26,organic,mobile
371,145,signup,2024-03-23,social,mobile
520,211,signup,2024-04-07,organic,mobile
9634,3984,signup,2024-01-17,referral,desktop
1732,701,signup,2024-01-21,referral,mobile
6366,2637,purchase,2024-02-09,email,mobile
5482,2285,signup,2024-02-19,social,mobile
4524,1882,signup,2024-01-26,referral,mobile
4590,1905,activation,2024-01-16,organic,mobile
3353,1384,signup,2024-04-23,email,mobile
3983,1651,purchase,2024-01-13,email,desktop
5950,2469,signup,2024-01-16,paid_search,desktop
2489,1027,purchase,2024-03-03,organic,desktop
1172,463,purchase,2024-05-04,social,desktop
4910,2034,signup,2024-04-28,paid_search,desktop
5543,2311,signup,2024-01-18,paid_search,mobile
5389,2239,signup,2024-03-19,email,desktop
3100,1282,activation,2024-03-29,paid_search,desktop
6939,2872,purchase,2024-03-05,social,mobile
2584,1064,activation,2024-03-08,paid_search,mobile
6010,2496,signup,2024-04-10,organic,desktop
1026,409,signup,2024-03-26,organic,desktop
5044,2092,purchase,2024-01-31,email,desktop
7280,3025,signup,2024-04-11,organic,mobile
9502,3929,activation,2024-02-11,organic,mobile
4753,1973,signup,2024-04-09,organic,mobile
6674,2764,signup,2024-02-14,social,mobile
836,329,signup,2024-02-20,social,desktop
6807,2822,purchase,2024-04-16,paid_search,mobile
1017,404,signup,2024-02-23,paid_search,mobile
7433,3085,activation,2024-04-26,referral,desktop
8130,3371,activation,2024-04-01,referral,mobile
4652,1931,signup,2024-02-07,organic,mobile
4108,1707,purchase,2024-03-24,social,desktop
7155,2967,signup,2024-02-14,organic,mobile
8262,3427,purchase,2024-04-01,referral,mobile
8076,3347,activation,2024-01-20,email,mobile
8692,3598,purchase,2024-02-16,social,mobile
3721,1537,purchase,2024-02-22,organic,desktop
2161,887,activation,2024-03-03,organic,mobile
201,85,signup,2024-01-22,referral,desktop
699,275,signup,2024-04-26,email,desktop
3140,1301,signup,2024-04-18,organic,desktop
53,25,purchase,2024-01-26,paid_search,mobile
3349,1382,purchase,2024-01-10,organic,mobile
4701,1952,signup,2024-02-17,social,desktop
9288,3840,signup,2024-01-23,organic,desktop
7854,3253,activation,2024-01-24,paid_search,mobile
6245,2587,purchase,2024-04-18,organic,desktop
4951,2052,signup,2024-02-04,organic,desktop
996,397,signup,2024-04-27,social,mobile
6456,2676,signup,2024-01-17,organic,mobile
2160,887,signup,2024-03-03,organic,mobile
998,398,activation,2024-01-12,referral,desktop
8192,3395,purchase,2024-04-11,organic,mobile
4811,1997,activation,2024-02-17,referral,desktop
5172,2146,activation,2024-03-25,paid_search,mobile
3119,1292,purchase,2024-02-01,referral,desktop
5563,2320,signup,2024-01-08,organic,desktop
3116,1291,purchase,2024-01-30,organic,desktop
7881,3264,activation,2024-04-20,paid_search,mobile
5698,2372,signup,2024-04-22,email,desktop
9180,3796,activation,2024-01-02,referral,desktop
4367,1818,activation,2024-01-17,social,desktop
901,356,activation,2024-01-16,email,desktop
7140,2960,purchase,2024-02-20,organic,mobile
6846,2838,signup,2024-01-25,paid_search,mobile
6862,2844,purchase,2024-01-19,referral,mobile
604,236,activation,2024-04-16,referral,mobile
8172,3390,purchase,2024-03-18,referral,mobile
7799,3230,signup,2024-01-08,organic,mobile
8228,3411,signup,2024-03-13,paid_search,mobile
2460,1016,activation,2024-01-08,referral,mobile
630,245,signup,2024-02-17,organic,mobile
3785,1567,signup,2024-01-22,social,mobile
8540,3542,signup,2024-01-10,paid_search,desktop
7548,3129,signup,2024-03-11,referral,mobile
7530,3119,signup,2024-04-30,organic,mobile
2002,822,signup,2024-04-14,paid_search,desktop
8943,3701,signup,2024-02-22,organic,desktop
8414,3484,purchase,2024-03-22,organic,desktop
9424,3892,signup,2024-04-04,paid_search,mobile
3219,1331,purchase,2024-01-05,paid_search,desktop
6852,2840,signup,2024-02-06,organic,mobile
8894,3681,purchase,2024-02-24,organic,mobile
8515,3531,signup,2024-03-19,email,mobile
2057,846,signup,2024-04-03,social,desktop
1223,484,signup,2024-02-17,paid_search,desktop
4550,1890,purchase,2024-02-08,referral,mobile
5686,2367,signup,2024-02-11,referral,desktop
2127,872,purchase,2024-02-14,paid_search,mobile
7649,3166,signup,2024-02-13,organic,mobile
8577,3557,activation,2024-01-03,organic,mobile
1186,468,purchase,2024-04-12,organic,desktop
122,55,activation,2024-04-10,organic,desktop
1273,505,activation,2024-04-22,paid_search,desktop
2482,1025,purchase,2024-04-17,referral,mobile
2481,1025,activation,2024-04-15,referral,mobile
2309,948,signup,2024-04-03,paid_search,mobile
8798,3642,signup,2024-03-03,paid_search,mobile
7009,2902,signup,2024-03-07,paid_search,mobile
6653,2756,activation,2024-01-12,organic,desktop
8884,3676,signup,2024-04-04,organic,mobile
4520,1879,purchase,2024-03-06,email,desktop
6793,2818,signup,2024-01-21,organic,desktop
2646,1089,signup,2024-04-10,email,desktop
5010,2077,purchase,2024-04-21,referral,mobile
3203,1325,purchase,2024-02-18,email,desktop
3881,1608,signup,2024-02-28,social,desktop
1152,456,activation,2024-04-04,social,desktop
2674,1102,signup,2024-02-26,social,desktop
680,266,activation,2024-03-30,social,desktop
3411,1406,purchase,2024-02-15,organic,desktop
1587,645,purchase,2024-02-07,social,mobile
6551,2717,purchase,2024-02-10,referral,mobile
3127,1295,purchase,2024-02-03,referral,mobile
7615,3154,purchase,2024-01-18,referral,mobile
4782,1983,purchase,2024-02-29,organic,mobile
276,112,signup,2024-04-07,email,desktop
5032,2088,signup,2024-04-03,paid_search,desktop
5201,2159,signup,2024-04-15,organic,mobile
8781,3634,purchase,2024-04-17,email,desktop
2257,926,activation,2024-01-21,social,desktop
6319,2617,signup,2024-03-17,organic,desktop
2408,995,signup,2024-02-04,email,mobile
4533,1885,signup,2024-04-29,social,desktop
4319,1796,activation,2024-02-19,referral,mobile
3997,1661,signup,2024-01-29,social,desktop
1042,413,signup,2024-01-01,social,mobile
4745,1969,signup,2024-04-15,email,mobile
8063,3342,purchase,2024-01-17,organic,mobile
1473,597,purchase,2024-05-06,referral,desktop
6962,2882,activation,2024-01-18,email,mobile
941,374,activation,2024-03-10,organic,desktop
8055,3339,purchase,2024-02-24,referral,mobile
4443,1853,signup,2024-02-27,email,desktop
5814,2416,activation,2024-04-30,email,mobile
356,139,purchase,2024-03-30,email,mobile
8062,3342,activation,2024-01-17,organic,mobile
9476,3919,activation,2024-03-24,paid_search,desktop
7374,3059,activation,2024-03-23,paid_search,desktop
569,226,purchase,2024-02-16,paid_search,mobile
7354,3050,activation,2024-04-07,paid_search,mobile
7606,3150,purchase,2024-03-17,referral,desktop
7230,2998,signup,2024-01-28,referral,desktop
4153,1729,signup,2024-04-17,paid_search,desktop
7062,2927,purchase,2024-01-28,organic,mobile
6326,2621,signup,2024-01-30,paid_search,mobile
7345,3047,activation,2024-03-03,organic,mobile
7894,3269,signup,2024-02-29,organic,mobile
6971,2887,activation,2024-02-13,social,desktop
4232,1758,activation,2024-03-25,paid_search,mobile
838,329,purchase,2024-02-25,social,desktop
2150,882,purchase,2024-01-18,referral,mobile
6768,2809,purchase,2024-02-23,email,desktop
357,139,purchase,2024-03-29,email,mobile
6035,2504,purchase,2024-04-17,referral,mobile
8739,3617,signup,2024-03-01,email,desktop
4249,1766,signup,2024-02-25,referral,mobile
3023,1248,signup,2024-04-21,organic,mobile
5401,2243,purchase,2024-04-15,referral,mobile
646,251,purchase,2024-04-29,paid_search,mobile
2945,1212,signup,2024-03-14,organic,desktop
1512,613,signup,2024-02-21,organic,mobile
837,329,activation,2024-02-22,social,desktop
6947,2877,signup,2024-03-14,paid_search,desktop
6989,2895,signup,2024-01-07,social,desktop
7982,3307,signup,2024-04-02,social,desktop
3835,1589,signup,2024-03-31,organic,mobile
6092,2526,signup,2024-02-16,social,desktop
3132,1297,signup,2024-04-08,paid_search,mobile
8659,3587,signup,2024-01-29,paid_search,mobile
320,127,purchase,2024-01-21,organic,mobile
2351,970,signup,2024-03-30,paid_search,mobile
1839,744,purchase,2024-02-03,social,mobile
1063,425,signup,2024-02-05,organic,mobile
307,123,signup,2024-03-03,email,desktop
8243,3420,signup,2024-04-18,social,mobile
1044,415,signup,2024-04-19,organic,mobile
1360,542,signup,2024-01-03,social,mobile
35,17,signup,2024-02-19,social,mobile
457,186,signup,2024-02-09,paid_search,desktop
3312,1368,signup,2024-04-24,organic,mobile
5177,2149,signup,2024-02-01,organic,mobile
2682,1104,purchase,2024-02-15,email,mobile
6374,2642,activation,2024-02-24,social,desktop
8728,3613,signup,2024-04-11,referral,mobile
1272,505,signup,2024-04-20,paid_search,desktop
2760,1135,signup,2024-04-10,paid_search,desktop
1191,470,activation,2024-04-23,paid_search,mobile
1285,509,activation,2024-03-20,organic,mobile
3094,1280,purchase,2024-05-07,referral,mobile
9298,3843,activation,2024-02-17,organic,desktop
4962,2056,signup,2024-01-21,paid_search,mobile
4276,1776,purchase,2024-03-01,referral,mobile
818,320,signup,2024-04-14,organic,desktop
2943,1211,purchase,2024-01-18,organic,mobile
1595,648,purchase,2024-04-21,referral,mobile
5679,2365,signup,2024-01-07,organic,desktop
4068,1690,signup,2024-01-22,organic,mobile
7961,3295,signup,2024-01-04,organic,mobile
4195,1743,activation,2024-03-12,organic,mobile
9660,3996,signup,2024-01-24,social,mobile
7544,3126,signup,2024-03-06,organic,mobile
6182,2563,signup,2024-03-25,referral,mobile
3386,1398,purchase,2024-03-10,paid_search,mobile
2224,912,signup,2024-02-16,organic,mobile
2574,1059,activation,2024-02-25,organic,desktop
3382,1397,activation,2024-01-19,organic,mobile
5275,2193,activation,2024-02-29,paid_search,mobile
4640,1927,signup,2024-02-20,paid_search,desktop
4655,1932,activation,2024-03-13,paid_search,mobile
3586,1479,purchase,2024-04-30,organic,mobile
872,344,purchase,2024-01-25,email,mobile
2278,935,signup,2024-01-11,organic,mobile
5849,2428,signup,2024-04-20,referral,desktop
9057,3740,signup,2024-04-22,organic,desktop
9145,3778,purchase,2024-05-04,paid_search,mobile
7581,3139,signup,2024-01-05,referral,desktop
1852,752,signup,2024-03-12,paid_search,mobile
5067,2103,purchase,2024-03-07,referral,mobile
2517,1038,purchase,2024-02-26,email,desktop
5039,2091,purchase,2024-04-03,referral,mobile
1290,511,purchase,2024-05-24,email,mobile
9265,3830,activation,2024-03-16,social,mobile
1831,741,activation,2024-02-19,organic,mobile
2385,986,purchase,2024-03-31,organic,mobile
652,255,signup,2024-01-06,paid_search,mobile
4754,1973,activation,2024-04-11,organic,mobile
246,102,purchase,2024-01-22,referral,desktop
226,94,activation,2024-04-22,social,mobile
487,196,activation,2024-03-29,referral,mobile
8289,3437,signup,2024-01-17,social,desktop
6328,2622,activation,2024-04-22,social,desktop
1801,729,activation,2024-02-05,paid_search,mobile
4311,1792,activation,2024-03-25,referral,mobile
2038,837,signup,2024-03-20,email,mobile
2311,949,activation,2024-01-10,organic,mobile
6324,2620,signup,2024-01-07,email,mobile
6501,2694,signup,2024-02-12,organic,mobile
9353,3864,signup,2024-03-24,social,desktop
1657,675,signup,2024-02-20,organic,mobile
8355,3465,purchase,2024-02-10,referral,desktop
1758,712,purchase,2024-02-05,organic,desktop
3210,1329,signup,2024-01-19,email,mobile
798,311,signup,2024-04-07,social,desktop
3093,1280,purchase,2024-05-04,referral,mobile
2539,1045,purchase,2024-02-29,social,mobile
1107,439,activation,2024-02-21,organic,mobile
3919,1623,signup,2024-04-01,organic,mobile
4178,1737,signup,2024-03-21,paid_search,desktop
7564,3133,purchase,2024-03-11,referral,desktop
1941,792,purchase,2024-02-19,referral,desktop
8354,3465,activation,2024-02-08,referral,desktop
5170,2145,purchase,2024-02-03,paid_search,mobile
3289,1360,activation,2024-03-06,referral,desktop
4064,1688,signup,2024-03-14,paid_search,desktop
6936,2872,signup,2024-03-03,social,mobile
4654,1932,signup,2024-03-12,paid_search,mobile
1711,694,activation,2024-04-23,organic,mobile
6906,2862,signup,2024-01-29,social,mobile
4511,1877,activation,2024-02-03,email,desktop
4802,1992,signup,2024-02-21,referral,mobile
4617,1918,signup,2024-04-09,social,mobile
5455,2272,purchase,2024-03-06,paid_search,mobile
8981,3717,signup,2024-04-30,paid_search,desktop
9055,3739,signup,2024-04-11,email,mobile
6098,2529,activation,2024-01-04,paid_search,desktop
8606,3566,purchase,2024-01-23,email,mobile
257,105,activation,2024-02-11,email,mobile
8547,3544,purchase,2024-02-07,social,desktop
2424,1000,signup,2024-02-08,social,mobile
2803,1153,signup,2024-01-01,referral,desktop
474,190,purchase,2024-02-18,social,mobile
5392,2240,activation,2024-04-03,paid_search,mobile
195,83,purchase,2024-02-07,referral,desktop
2632,1082,activation,2024-02-07,social,desktop
9368,3869,signup,2024-02-08,referral,mobile
2377,982,purchase,2024-03-10,email,mobile
6702,2778,signup,2024-04-08,organic,desktop
3072,1273,activation,2024-02-25,referral,mobile
1135,450,purchase,2024-04-23,referral,mobile
472,190,signup,2024-02-15,social,mobile
9573,3958,signup,2024-04-11,social,desktop
2152,883,activation,2024-02-26,referral,mobile
7997,3315,activation,2024-03-23,organic,mobile
848,333,purchase,2024-03-21,organic,mobile
7735,3204,purchase,2024-02-19,referral,mobile
104,46,activation,2024-03-20,organic,mobile
8124,3369,activation,2024-02-06,paid_search,desktop
7594,3146,purchase,2024-03-24,email,mobile
3937,1632,activation,2024-03-24,paid_search,mobile
4486,1866,purchase,2024-01-31,referral,mobile
8664,3588,activation,2024-04-10,organic,mobile
9325,3852,signup,2024-04-17,social,desktop
883,347,purchase,2024-04-21,organic,desktop
3406,1405,activation,2024-04-10,email,desktop
6879,2852,activation,2024-04-23,referral,desktop
1318,523,signup,2024-01-02,organic,desktop
6413,2660,signup,2024-02-25,organic,desktop
4849,2010,signup,2024-04-01,paid_search,desktop
887,349,signup,2024-02-23,referral,mobile
3941,1634,signup,2024-02-10,paid_search,mobile
4565,1898,purchase,2024-02-02,referral,desktop
8444,3500,signup,2024-01-03,referral,desktop
8408,3483,signup,2024-02-16,social,desktop
3101,1283,signup,2024-03-22,organic,desktop
815,319,signup,2024-03-25,email,mobile
1639,668,signup,2024-02-02,email,mobile
5547,2311,purchase,2024-01-27,paid_search,mobile
151,68,signup,2024-01-29,social,desktop
1983,811,purchase,2024-01-16,paid_search,mobile
6510,2698,signup,2024-04-24,email,mobile
3950,1638,purchase,2024-04-28,email,mobile
3907,1619,signup,2024-04-18,referral,mobile
5764,2398,purchase,2024-03-29,referral,mobile
3848,1594,signup,2024-01-10,organic,desktop
6313,2614,signup,2024-04-26,organic,desktop
1968,805,signup,2024-04-23,paid_search,mobile
1753,711,signup,2024-03-19,organic,mobile
6480,2685,purchase,2024-01-11,referral,mobile
6213,2576,activation,2024-03-16,referral,desktop
2714,1116,purchase,2024-02-29,social,mobile
3511,1448,purchase,2024-04-15,organic,mobile
9599,3968,signup,2024-03-21,organic,mobile
9504,3930,activation,2024-01-27,organic,mobile
4336,1805,activation,2024-02-18,referral,mobile
2864,1178,purchase,2024-03-12,email,desktop
1104,438,signup,2024-03-23,social,mobile
266,108,activation,2024-04-29,social,mobile
8544,3543,purchase,2024-04-29,social,mobile
134,60,purchase,2024-04-19,paid_search,mobile
1201,474,signup,2024-03-12,organic,mobile
4822,2000,purchase,2024-04-21,social,mobile
1717,695,activation,2024-01-08,organic,mobile
3596,1484,activation,2024-03-21,paid_search,mobile
5373,2229,purchase,2024-04-01,referral,mobile
5127,2128,activation,2024-03-10,paid_search,mobile
400,160,purchase,2024-01-21,paid_search,mobile
4127,1714,purchase,2024-03-28,email,desktop
8729,3613,activation,2024-04-11,referral,mobile
6149,2548,activation,2024-03-19,referral,mobile
8969,3712,purchase,2024-01-14,organic,desktop
2488,1027,purchase,2024-03-03,organic,desktop
1698,690,purchase,2024-02-19,referral,mobile
3295,1362,signup,2024-02-07,paid_search,mobile
6726,2789,activation,2024-04-13,organic,mobile
2994,1233,signup,2024-04-29,social,mobile
6518,2700,activation,2024-04-02,email,mobile
7552,3129,purchase,2024-04-07,referral,mobile
5480,2284,signup,2024-04-17,social,mobile
2877,1184,purchase,2024-03-21,email,desktop
373,146,activation,2024-02-08,email,desktop
3532,1457,purchase,2024-05-16,email,mobile
9143,3778,activation,2024-05-01,paid_search,mobile
2494,1029,signup,2024-02-23,organic,mobile
3482,1437,purchase,2024-04-13,email,desktop
8394,3479,activation,2024-01-22,referral,mobile
828,324,signup,2024-04-18,organic,mobile
8398,3480,activation,2024-01-16,paid_search,desktop
9467,3915,activation,2024-02-10,social,mobile
8174,3391,signup,2024-02-11,organic,desktop
8391,3478,activation,2024-01-12,referral,mobile
4598,1908,signup,2024-04-18,organic,desktop
7114,2949,purchase,2024-03-16,social,desktop
7773,3221,signup,2024-01-21,paid_search,mobile
3053,1264,signup,2024-04-04,email,mobile
3682,1521,purchase,2024-01-12,organic,mobile
3424,1411,activation,2024-01-20,referral,mobile
5925,2462,signup,2024-02-19,paid_search,desktop
4220,1752,activation,2024-04-08,social,desktop
4316,1794,activation,2024-01-05,social,mobile
3105,1286,activation,2024-03-20,paid_search,desktop
3562,1470,purchase,2024-03-12,referral,desktop
9005,3725,signup,2024-03-23,organic,mobile
4623,1921,purchase,2024-04-14,organic,desktop
8380,3474,signup,2024-04-27,organic,mobile
9040,3734,activation,2024-03-03,paid_search,desktop
3175,1315,purchase,2024-02-11,social,desktop
2132,876,signup,2024-01-25,paid_search,mobile
651,254,activation,2024-05-02,paid_search,mobile
9122,3769,activation,2024-01-31,social,mobile
3781,1565,signup,2024-03-10,referral,mobile
3373,1391,activation,2024-01-12,organic,mobile
1675,681,purchase,2024-03-09,email,mobile
4495,1870,purchase,2024-02-20,organic,desktop
4978,2064,activation,2024-02-15,referral,mobile
2327,958,activation,2024-04-12,social,mobile
2840,1167,signup,2024-03-06,organic,mobile
2092,858,purchase,2024-03-08,referral,mobile
8598,3564,purchase,2024-05-08,organic,mobile
846,333,signup,2024-03-20,organic,mobile
7811,3235,signup,2024-04-29,paid_search,mobile
4667,1939,signup,2024-04-15,email,desktop
9586,3962,signup,2024-02-01,organic,desktop
4785,1984,signup,2024-03-09,paid_search,mobile
4903,2031,signup,2024-03-30,email,desktop
9446,3904,activation,2024-01-06,referral,mobile
4264,1773,signup,2024-04-13,social,desktop
7245,3006,activation,2024-01-30,paid_search,mobile
3633,1501,activation,2024-02-05,organic,mobile
4946,2050,activation,2024-01-13,social,mobile
3280,1357,activation,2024-02-27,social,mobile
6297,2607,activation,2024-03-10,paid_search,desktop
408,164,signup,2024-01-15,referral,desktop
1819,736,purchase,2024-05-17,referral,mobile
4371,1821,signup,2024-01-13,paid_search,desktop
236,98,purchase,2024-03-14,social,desktop
6399,2652,purchase,2024-05-03,referral,desktop
5833,2421,purchase,2024-03-29,paid_search,mobile
5935,2465,signup,2024-04-11,organic,mobile
5957,2471,signup,2024-02-23,referral,mobile
1830,741,signup,2024-02-18,organic,mobile
8207,3403,signup,2024-02-14,paid_search,mobile
3819,1582,signup,2024-02-02,organic,mobile
146,66,purchase,2024-02-01,paid_search,mobile
9510,3933,signup,2024-01-05,email,desktop
9154,3784,signup,2024-02-15,social,mobile
2882,1186,signup,2024-02-07,referral,desktop
1727,699,signup,2024-01-18,paid_search,mobile
3753,1552,signup,2024-02-29,email,mobile
1583,644,purchase,2024-03-15,email,mobile
5180,2150,purchase,2024-01-28,referral,desktop
1265,502,signup,2024-01-13,organic,mobile
3666,1515,purchase,2024-04-01,referral,desktop
2379,984,signup,2024-02-18,email,desktop
7085,2937,activation,2024-05-01,referral,mobile
5479,2283,activation,2024-02-23,paid_search,mobile
5516,2297,purchase,2024-03-08,organic,desktop
920,364,signup,2024-02-10,email,mobile
4539,1887,signup,2024-03-02,social,desktop
5230,2173,signup,2024-04-19,organic,mobile
7957,3293,purchase,2024-03-09,email,mobile
15,8,signup,2024-01-06,social,desktop
6752,2802,activation,2024-01-06,organic,desktop
1283,508,signup,2024-01-21,social,mobile
4000,1662,signup,2024-02-10,social,desktop
7869,3259,signup,2024-03-23,organic,desktop
1279,507,signup,2024-01-11,organic,mobile
3926,1626,signup,2024-01-10,social,desktop
99,45,signup,2024-03-26,paid_search,desktop
281,115,activation,2024-03-03,email,mobile
4293,1783,signup,2024-02-08,paid_search,mobile
7966,3297,purchase,2024-02-12,email,desktop
8651,3581,purchase,2024-04-10,organic,mobile
3115,1291,purchase,2024-01-27,organic,desktop
1314,522,activation,2024-04-18,referral,mobile
6215,2577,activation,2024-01-06,organic,mobile
4394,1831,signup,2024-01-23,paid_search,mobile
4562,1897,activation,2024-01-22,email,mobile
6216,2577,purchase,2024-01-06,organic,mobile
7935,3284,purchase,2024-03-01,referral,mobile
2737,1125,purchase,2024-04-10,email,mobile
3128,1295,purchase,2024-03-03,referral,mobile
4844,2009,signup,2024-01-11,referral,desktop
8630,3575,signup,2024-02-04,paid_search,mobile
289,117,purchase,2024-01-06,referral,desktop
5143,2133,activation,2024-04-07,organic,mobile
2872,1182,signup,2024-04-23,social,mobile
375,147,activation,2024-03-06,paid_search,mobile
4882,2024,activation,2024-04-13,organic,desktop
9629,3982,signup,2024-02-15,paid_search,desktop
2894,1190,purchase,2024-01-31,organic,desktop
5612,2339,activation,2024-04-03,social,mobile
6696,2774,activation,2024-01-13,organic,desktop
4321,1796,purchase,2024-03-18,referral,mobile
8273,3431,signup,2024-03-11,organic,desktop
2887,1187,purchase,2024-01-30,referral,desktop
6012,2497,signup,2024-04-17,email,desktop
4389,1828,signup,2024-01-02,organic,mobile
5798,2410,purchase,2024-03-12,referral,desktop
3876,1606,signup,2024-02-05,social,mobile
4164,1732,purchase,2024-01-20,paid_search,desktop
3340,1380,purchase,2024-04-09,organic,mobile
933,370,signup,2024-03-04,paid_search,mobile
4285,1779,signup,2024-03-10,social,mobile
4546,1889,purchase,2024-03-11,social,desktop
1992,817,activation,2024-02-18,organic,mobile
3162,1311,signup,2024-01-08,organic,mobile
939,373,activation,2024-04-08,social,desktop
5378,2233,activation,2024-01-25,referral,mobile
3201,1325,activation,2024-02-17,email,desktop
7339,3045,activation,2024-01-24,organic,mobile
6548,2717,signup,2024-01-07,referral,mobile
2303,944,signup,2024-04-24,social,mobile
314,124,purchase,2024-04-05,referral,mobile
1697,690,activation,2024-02-18,referral,mobile
8125,3369,purchase,2024-02-10,paid_search,desktop
4407,1837,purchase,2024-02-03,referral,desktop
805,315,purchase,2024-03-08,referral,mobile
4566,1898,purchase,2024-02-04,referral,desktop
4103,1705,signup,2024-01-02,paid_search,desktop
4297,1784,purchase,2024-03-16,organic,mobile
4207,1749,activation,2024-02-12,organic,desktop
6809,2823,activation,2024-03-26,referral,mobile
3978,1650,signup,2024-02-11,paid_search,mobile
1219,482,activation,2024-04-23,social,mobile
4915,2037,activation,2024-04-21,paid_search,desktop
1774,718,signup,2024-02-08,email,mobile
7669,3173,purchase,2024-03-26,paid_search,desktop
8671,3590,activation,2024-03-29,social,mobile
6960,2881,activation,2024-03-04,organic,mobile
787,307,signup,2024-04-21,social,mobile
9227,3817,signup,2024-01-05,referral,mobile
3421,1409,activation,2024-04-18,organic,mobile
6180,2562,signup,2024-01-09,referral,desktop
6270,2599,purchase,2024-04-28,paid_search,desktop
2331,960,activation,2024-02-15,paid_search,mobile
7508,3112,signup,2024-03-18,organic,mobile
7815,3236,purchase,2024-02-13,email,desktop
362,142,activation,2024-04-21,organic,mobile
896,354,signup,2024-01-29,social,mobile
7999,3315,purchase,2024-03-26,organic,mobile
4857,2014,activation,2024-02-27,organic,mobile
6271,2599,purchase,2024-04-29,paid_search,desktop
6105,2531,signup,2024-02-24,email,mobile
345,136,purchase,2024-02-25,organic,mobile
4139,1719,activation,2024-02-07,organic,desktop
8234,3415,signup,2024-03-14,paid_search,mobile
7479,3103,signup,2024-01-03,paid_search,mobile
197,84,signup,2024-01-26,email,desktop
3461,1425,signup,2024-01-07,paid_search,mobile
5675,2362,purchase,2024-04-24,organic,mobile
1768,716,purchase,2024-02-18,email,desktop
5619,2342,purchase,2024-04-18,organic,desktop
1556,635,activation,2024-02-22,referral,mobile
2508,1033,purchase,2024-05-05,referral,mobile
634,247,signup,2024-04-20,paid_search,desktop
9193,3799,signup,2024-01-24,paid_search,mobile
3774,1561,activation,2024-01-20,social,mobile
3649,1508,signup,2024-01-12,organic,mobile
4880,2023,activation,2024-04-07,organic,desktop
3441,1419,signup,2024-04-27,referral,mobile
5343,2218,purchase,2024-04-01,email,mobile
5470,2278,purchase,2024-05-23,organic,desktop
2937,1210,signup,2024-01-30,organic,mobile
6625,2744,signup,2024-03-06,organic,mobile
4104,1705,activation,2024-01-03,paid_search,desktop
3158,1308,purchase,2024-04-06,referral,mobile
9278,3835,signup,2024-04-10,organic,desktop
4607,1911,purchase,2024-02-23,organic,mobile
9541,3945,signup,2024-02-24,organic,desktop
2576,1060,activation,2024-03-06,organic,mobile
